student_id,name,age,gender,batch,domain,attendance_pct,assignment_score,project_score,quiz_score,mock_interview_score,communication_score,hackathons_participated,github_commits,certifications,internship_during_course,backlogs,placement_status,salary_lpa,company_tier
STU02903,Tushar Jain,27,Female,2023,Data Science,73.6,80.3,68.8,69.3,6.5,5.1,0,132,2,0,0,No Job,0.0,Not Placed
STU02904,Nikhil Shah,23,Male,2023,QA,51.7,40.9,35.4,41.5,3.5,4.4,1,30,4,1,0,Internship,1.44,Tier 2
STU02905,Vineeta Srivastava,23,Male,2023,Figma Designer,78.8,75.9,76.6,72.9,5.4,7.2,2,159,2,0,0,No Job,0.0,Not Placed
STU02906,Nandini Nair,22,Male,2023,Cybersecurity,40.0,20.0,20.0,30.5,2.2,1.9,1,20,0,0,2,No Job,0.0,Not Placed
STU02907,Aarav Trivedi,22,Male,2024,MERN,67.1,54.4,44.8,50.4,4.4,5.8,1,133,2,0,0,Job,5.39,Tier 3
STU02908,Sakshi Srivastava,26,Male,2022,Figma Designer,75.5,43.0,35.0,44.8,5.0,5.8,0,127,3,0,0,Internship,2.02,Tier 3
STU02909,Swati Dutta,20,Male,2022,Figma Designer,56.3,34.0,20.0,30.1,2.2,3.7,0,4,1,0,2,No Job,0.0,Not Placed
STU02910,Rajni Kumar,26,Female,2024,DevOps,58.5,30.3,20.0,37.1,2.9,5.2,2,66,1,0,0,No Job,0.0,Not Placed
STU02911,Sachin Batra,20,Male,2022,QA,58.4,47.3,42.0,52.8,4.8,5.9,2,144,0,0,0,No Job,0.0,Not Placed
STU02912,Karan Verma,19,Male,2022,QA,55.9,48.6,43.9,46.4,4.1,6.4,0,95,1,0,2,No Job,0.0,Not Placed
STU02913,Farhan Desai,27,Female,2023,Figma Designer,64.8,43.5,37.5,42.0,3.2,3.7,4,66,0,1,0,No Job,0.0,Not Placed
STU02914,Vishal Goyal,26,Male,2024,QA,63.8,44.7,42.0,55.0,4.7,5.0,1,51,1,0,0,Internship,0.89,Tier 3
STU02915,Nandini Dutta,24,Male,2023,Cybersecurity,62.6,54.4,43.9,56.8,4.8,5.6,4,121,1,0,0,Internship,1.09,Tier 3
STU02916,Harsha Kumar,22,Female,2023,Cybersecurity,84.5,81.4,81.8,76.3,7.0,6.6,1,159,0,1,0,Job,7.37,Tier 2
STU02917,Anushka Yadav,20,Female,2024,DevOps,67.3,65.3,64.2,70.5,6.4,7.5,2,151,3,1,0,No Job,0.0,Not Placed
STU02918,Dev Roy,26,Female,2024,Cybersecurity,63.2,60.5,53.0,45.8,6.1,4.9,0,86,2,0,0,No Job,0.0,Not Placed
STU02919,Prateek Kumar,21,Male,2024,QA,88.8,76.9,85.4,83.7,8.4,7.2,4,204,2,1,0,No Job,0.0,Not Placed
STU02920,Vidya Desai,22,Female,2022,Figma Designer,73.3,60.3,52.1,63.7,6.1,7.1,0,95,1,1,0,Internship,1.8,Tier 3
STU02921,Divya Joshi,23,Male,2022,DevOps,74.1,80.9,73.4,65.4,6.1,6.9,5,209,2,1,0,Job,7.51,Tier 2
STU02922,Pooja Srivastava,22,Male,2023,DevOps,73.2,91.5,87.8,73.8,7.6,7.1,1,216,1,1,1,Job,8.22,Tier 1
STU02923,Anish Jain,26,Male,2022,DevOps,68.8,55.0,46.9,44.6,3.5,5.4,0,110,1,0,0,Job,6.72,Tier 2
STU02924,Prateek Kumar,27,Female,2022,Cybersecurity,49.6,47.7,33.2,38.5,3.5,2.3,1,58,0,0,1,No Job,0.0,Not Placed
STU02925,Akshay Bansal,19,Male,2022,Cybersecurity,52.4,28.6,20.0,16.7,2.1,3.3,3,79,1,0,1,No Job,0.0,Not Placed
STU02926,Nikhil Mishra,20,Female,2023,Data Science,75.4,63.8,66.9,67.7,5.2,6.2,1,156,0,0,0,Internship,2.19,Tier 2
STU02927,Sachin Ghosh,22,Female,2023,DevOps,63.7,48.8,41.5,46.3,3.4,4.6,0,64,1,0,1,No Job,0.0,Not Placed
STU02928,Jyoti Dutta,19,Male,2024,Data Science,88.1,91.3,91.2,98.7,9.6,7.7,4,290,4,1,0,No Job,0.0,Not Placed
STU02929,Varun Verma,24,Female,2022,Data Science,40.0,31.4,26.2,34.2,5.9,4.6,1,77,2,1,1,No Job,0.0,Not Placed
STU02930,Divya Roy,23,Male,2023,QA,65.4,38.0,20.0,36.8,4.5,4.6,0,13,1,0,1,No Job,0.0,Not Placed
STU02931,Sara Rao,25,Male,2022,MERN,78.8,62.7,35.1,59.4,4.3,6.2,4,202,1,1,0,Job,5.77,Tier 2
STU02932,Meena Joshi,24,Male,2023,MERN,66.8,62.3,67.0,73.2,5.8,6.0,2,167,1,0,0,Job,6.66,Tier 2
STU02933,Ankita Khanna,21,Female,2023,Data Science,78.0,83.5,88.9,65.7,6.6,6.2,1,146,1,1,0,Job,8.24,Tier 1
STU02934,Akash Khanna,23,Male,2023,Data Science,62.8,59.0,44.6,47.7,3.8,4.3,1,61,0,0,1,No Job,0.0,Not Placed
STU02935,Manisha Agarwal,21,Female,2024,QA,75.4,79.3,68.7,61.1,6.2,6.7,2,141,1,1,0,Internship,1.53,Tier 3
STU02936,Shivam Arora,27,Female,2024,DevOps,59.4,41.2,41.8,50.1,4.2,3.2,1,121,1,0,2,No Job,0.0,Not Placed
STU02937,Harsh Bansal,20,Female,2023,Figma Designer,65.4,75.5,83.9,65.7,4.9,6.8,2,121,3,0,0,Job,5.6,Tier 2
STU02938,Ayush Malhotra,24,Male,2024,MERN,60.0,57.9,40.9,55.8,5.4,4.6,0,60,0,1,0,Job,6.09,Tier 2
STU02939,Sandeep Kaur,27,Male,2023,MERN,87.1,87.0,76.6,83.8,7.5,7.5,0,170,1,0,0,Internship,1.44,Tier 2
STU02940,Sanjana Reddy,25,Male,2024,MERN,87.8,99.4,99.2,93.0,9.2,8.5,1,178,0,1,0,Internship,0.81,Tier 3
STU02941,Karan Ghosh,23,Female,2023,Cybersecurity,50.2,29.3,30.1,25.1,2.5,2.9,3,60,2,1,2,No Job,0.0,Not Placed
STU02942,Vineeta Ghosh,20,Female,2023,DevOps,73.8,78.9,77.7,74.3,5.2,6.9,3,120,2,0,1,Internship,2.41,Tier 3
STU02943,Lalit Malhotra,20,Female,2024,Figma Designer,68.6,33.7,31.0,29.9,3.6,4.1,1,90,1,0,2,No Job,0.0,Not Placed
STU02944,Ayush Kumar,22,Female,2022,Cybersecurity,73.2,70.4,68.3,73.7,5.9,4.8,1,133,1,0,0,Job,8.38,Tier 1
STU02945,Akshay Chauhan,20,Male,2023,DevOps,84.5,90.7,73.3,74.1,7.6,8.2,2,203,2,1,0,Internship,2.33,Tier 3
STU02946,Yogesh Varma,26,Female,2024,QA,70.2,42.8,46.2,34.2,4.2,3.4,1,46,0,0,2,No Job,0.0,Not Placed
STU02947,Yash Verma,25,Male,2024,Figma Designer,56.9,34.6,40.5,31.8,4.1,5.1,2,20,0,1,1,No Job,0.0,Not Placed
STU02948,Manish Khanna,25,Male,2022,MERN,62.9,44.6,36.4,54.2,3.0,3.7,1,72,2,1,0,Job,6.11,Tier 2
STU02949,Priya Mishra,21,Female,2023,MERN,84.1,75.5,82.2,71.2,6.2,5.0,1,92,0,0,1,Job,7.41,Tier 2
STU02950,Ashu Kapoor,25,Female,2024,Cybersecurity,78.1,59.9,60.3,72.9,3.9,4.6,0,66,2,0,0,No Job,0.0,Not Placed
STU02951,Sneha Shah,26,Male,2024,DevOps,62.4,60.5,36.3,60.6,5.7,4.0,5,132,0,1,0,No Job,0.0,Not Placed
STU02952,Sanjay Srivastava,23,Male,2023,Figma Designer,64.2,56.1,48.0,58.1,5.1,5.1,0,100,4,1,0,Job,5.35,Tier 3
STU02953,Deepak Bansal,19,Male,2024,DevOps,61.2,51.9,50.5,50.7,4.6,5.6,0,69,0,1,0,No Job,0.0,Not Placed
STU02954,Kavya Dixit,19,Female,2024,Data Science,69.8,63.6,63.7,59.9,3.8,7.2,3,161,2,1,0,No Job,0.0,Not Placed
STU02955,Shivam Chopra,22,Male,2022,Figma Designer,68.4,58.5,60.8,38.4,4.9,7.0,3,135,0,0,0,No Job,0.0,Not Placed
STU02956,Ritesh Bhatt,20,Female,2024,QA,68.4,53.4,57.4,44.8,5.3,5.7,0,61,1,1,0,Internship,0.95,Tier 3
STU02957,Vinay Shukla,25,Male,2023,Data Science,91.6,82.5,75.4,82.0,6.9,6.7,3,230,3,0,0,Job,7.78,Tier 2
STU02958,Nandini Yadav,21,Male,2023,Figma Designer,57.7,35.3,20.0,36.4,3.6,3.8,3,95,1,0,3,No Job,0.0,Not Placed
STU02959,Uma Patel,22,Male,2023,MERN,78.0,77.1,75.4,70.1,6.8,4.2,1,99,1,1,0,Job,6.95,Tier 2
STU02960,Rahul Desai,27,Male,2023,MERN,49.4,36.6,31.7,28.3,4.8,4.4,0,57,0,0,0,No Job,0.0,Not Placed
STU02961,Nikita Arora,20,Female,2024,Figma Designer,59.5,48.0,41.5,62.3,5.1,5.3,0,56,0,0,0,No Job,0.0,Not Placed
STU02962,Prachi Srivastava,26,Female,2023,DevOps,65.7,44.9,53.2,51.2,4.9,4.2,1,69,0,0,0,Job,6.37,Tier 2
STU02963,Nitin Pillai,19,Male,2024,Data Science,64.7,48.6,54.1,52.6,3.9,3.5,2,94,1,0,2,No Job,0.0,Not Placed
STU02964,Anjali Nair,21,Male,2024,MERN,61.1,45.9,33.4,41.0,3.1,3.8,0,25,0,0,2,No Job,0.0,Not Placed
STU02965,Vikas Dutta,22,Female,2024,Cybersecurity,64.5,56.0,38.0,48.4,4.4,5.6,0,63,0,0,2,No Job,0.0,Not Placed
STU02966,Karishma Mehta,24,Male,2023,Data Science,64.5,55.0,53.9,55.6,5.6,4.6,0,86,1,1,0,Job,8.43,Tier 1
STU02967,Rohit Chopra,19,Male,2022,Cybersecurity,74.9,62.3,47.8,59.0,4.1,4.1,1,60,0,0,0,Job,6.91,Tier 2
STU02968,Parth Nair,26,Male,2023,Cybersecurity,78.1,77.1,75.9,71.2,6.6,6.1,3,184,2,1,0,Job,7.83,Tier 2
STU02969,Sourabh Desai,20,Female,2024,MERN,69.4,58.5,41.4,58.7,5.7,5.5,0,57,4,0,0,Job,6.5,Tier 2
STU02970,Vaibhav Rao,23,Male,2022,Cybersecurity,61.7,52.1,58.0,52.5,5.9,4.6,3,101,3,0,0,No Job,0.0,Not Placed
STU02971,Nikhil Kapoor,24,Male,2024,Figma Designer,62.2,50.3,47.4,56.7,4.8,6.8,3,116,4,0,0,Job,5.14,Tier 3
STU02972,Nandini Roy,26,Female,2024,DevOps,55.5,43.5,55.5,48.3,4.3,4.7,0,50,1,1,0,Job,6.1,Tier 2
STU02973,Harsha Malhotra,21,Female,2024,MERN,62.1,62.7,58.0,53.4,5.7,5.2,5,155,0,1,0,Job,6.19,Tier 2
STU02974,Riya Agarwal,27,Male,2023,MERN,57.0,29.7,31.0,37.5,4.3,4.7,1,53,2,1,1,Job,5.14,Tier 3
STU02975,Naman Kaur,23,Male,2023,Cybersecurity,61.2,45.9,27.0,45.0,2.0,4.9,1,0,0,0,3,No Job,0.0,Not Placed
STU02976,Kavya Shukla,26,Male,2024,QA,65.9,53.1,43.8,55.2,6.5,5.7,2,112,1,0,0,No Job,0.0,Not Placed
STU02977,Vishal Agarwal,22,Male,2023,MERN,58.2,53.0,55.8,63.4,4.9,3.9,3,127,2,0,0,Job,5.54,Tier 2
STU02978,Prachi Trivedi,27,Male,2024,MERN,71.6,65.6,55.4,63.6,4.8,5.8,2,116,3,0,0,Job,6.92,Tier 2
STU02979,Mohit Trivedi,26,Female,2023,MERN,56.1,24.2,33.3,29.0,2.8,5.2,2,80,1,0,3,No Job,0.0,Not Placed
STU02980,Ayush Ghosh,23,Female,2024,DevOps,75.7,64.0,49.8,45.6,6.1,6.3,1,104,0,0,0,Job,6.69,Tier 2
STU02981,Sahil Kaur,21,Female,2024,MERN,68.8,74.5,67.3,71.2,5.2,7.2,1,129,2,1,0,Job,6.68,Tier 2
STU02982,Karan Shah,19,Male,2022,QA,61.6,47.8,58.6,50.9,5.6,7.4,0,86,0,1,0,Internship,1.57,Tier 3
STU02983,Vinay Goyal,23,Female,2022,MERN,68.3,45.1,47.0,46.1,4.7,4.6,1,71,4,0,1,No Job,0.0,Not Placed
STU02984,Anand Gupta,23,Male,2024,Cybersecurity,71.8,61.4,48.1,64.6,4.5,5.0,2,76,1,1,0,Job,6.36,Tier 2
STU02985,Ashish Mehta,22,Male,2022,DevOps,71.8,68.7,74.5,72.4,6.4,6.2,0,146,2,1,0,No Job,0.0,Not Placed
STU02986,Ankit Gupta,26,Female,2023,DevOps,56.8,40.7,27.1,31.0,4.0,3.1,1,50,2,0,0,No Job,0.0,Not Placed
STU02987,Karan Gupta,21,Female,2023,Data Science,65.7,84.6,68.6,65.8,4.5,5.9,1,130,1,0,2,No Job,0.0,Not Placed
STU02988,Yash Garg,27,Male,2022,Cybersecurity,48.3,23.4,20.0,17.7,2.9,2.5,0,0,1,0,1,No Job,0.0,Not Placed
STU02989,Lakshmi Chauhan,21,Male,2022,Data Science,52.9,45.4,31.7,33.2,4.1,3.7,4,88,3,0,0,No Job,0.0,Not Placed
STU02990,Jyoti Garg,22,Male,2024,Data Science,53.2,37.9,53.5,44.6,3.8,5.0,0,56,0,1,1,No Job,0.0,Not Placed
STU02991,Vishal Chopra,24,Female,2023,DevOps,84.1,83.6,75.7,75.3,5.8,6.2,0,122,0,1,0,Internship,0.94,Tier 2
STU02992,Palak Ghosh,27,Female,2023,Cybersecurity,85.2,68.0,76.3,78.2,6.9,7.0,3,225,0,1,0,Job,9.17,Tier 1
STU02993,Mohit Mishra,20,Male,2024,Data Science,80.5,74.3,85.3,58.2,6.0,5.4,3,167,2,1,1,Job,8.16,Tier 1
STU02994,Ankit Rao,20,Male,2022,Data Science,67.2,67.5,51.8,69.7,6.9,6.1,1,96,1,1,2,Job,7.36,Tier 2
STU02995,Jyoti Chauhan,20,Male,2022,QA,75.1,56.8,59.0,65.1,5.2,5.7,5,150,2,1,0,Job,5.98,Tier 2
STU02996,Rahul Kaur,23,Male,2024,QA,60.9,25.0,20.0,25.0,2.5,5.2,4,81,1,0,2,No Job,0.0,Not Placed
STU02997,Nikhil Khanna,24,Female,2024,MERN,75.9,61.2,63.6,68.2,6.1,4.1,0,122,3,0,0,Job,6.71,Tier 2
STU02998,Shivam Roy,21,Female,2023,Cybersecurity,68.0,51.2,29.9,43.2,4.7,3.6,1,48,1,0,2,No Job,0.0,Not Placed
STU02999,Divya Bhatt,21,Male,2024,DevOps,56.4,38.9,25.6,31.0,3.8,4.9,0,70,0,1,0,No Job,0.0,Not Placed
STU03000,Shreya Joshi,20,Male,2024,Cybersecurity,74.7,69.0,51.8,60.2,4.6,4.4,1,82,3,1,0,Internship,0.99,Tier 3
STU03001,Amar Chauhan,24,Male,2022,QA,59.3,42.3,31.8,30.4,3.6,5.1,0,8,0,0,3,No Job,0.0,Not Placed
STU03002,Nikita Iyer,19,Male,2022,Data Science,78.4,65.1,73.9,65.6,7.1,7.3,0,174,3,0,0,Internship,1.99,Tier 3
STU03003,Akash Gupta,27,Male,2024,QA,73.2,56.0,40.7,56.0,5.6,6.7,3,124,0,1,0,No Job,0.0,Not Placed
STU03004,Anushka Garg,22,Male,2023,DevOps,48.8,31.5,23.5,24.5,2.2,5.1,3,62,0,0,1,No Job,0.0,Not Placed
STU03005,Ankit Chawla,20,Male,2022,DevOps,85.3,84.3,77.0,81.3,7.4,7.4,3,176,2,0,0,Internship,2.43,Tier 2
STU03006,Kunal Ghosh,24,Male,2024,Cybersecurity,56.1,49.7,40.1,41.0,4.3,5.1,0,53,1,1,0,Job,6.54,Tier 2
STU03007,Asha Varma,23,Female,2023,Figma Designer,55.8,49.0,57.0,56.9,3.5,4.0,1,108,0,0,2,No Job,0.0,Not Placed
STU03008,Vishal Verma,21,Male,2023,Data Science,63.0,58.5,48.0,46.1,5.6,6.2,2,81,4,0,1,Job,6.81,Tier 2
STU03009,Jyoti Gupta,21,Female,2022,Data Science,40.0,20.0,20.0,25.5,1.0,1.7,2,0,2,0,0,No Job,0.0,Not Placed
STU03010,Jyoti Jain,23,Female,2023,Data Science,70.9,63.8,74.2,74.2,5.3,6.3,1,120,1,1,0,Internship,2.26,Tier 2
STU03011,Avni Sharma,22,Female,2023,Figma Designer,69.9,54.6,50.8,50.8,6.0,4.9,0,11,1,0,0,Internship,2.47,Tier 3
STU03012,Jyoti Rastogi,23,Male,2022,Cybersecurity,75.9,61.4,54.1,48.9,3.9,4.9,2,105,3,1,0,No Job,0.0,Not Placed
STU03013,Manisha Verma,20,Female,2023,Cybersecurity,69.9,65.6,68.3,66.3,5.2,6.9,3,148,0,0,0,Job,6.67,Tier 2
STU03014,Vanshika Kumar,19,Male,2023,Data Science,68.3,56.1,42.5,56.2,3.8,5.7,0,62,3,0,1,Job,6.34,Tier 2
STU03015,Palak Gupta,23,Female,2024,QA,50.0,37.8,26.2,38.9,3.5,4.5,1,85,0,0,0,No Job,0.0,Not Placed
STU03016,Rajesh Varma,19,Female,2024,QA,54.5,43.2,26.8,34.2,3.2,4.3,1,60,0,0,0,No Job,0.0,Not Placed
STU03017,Meena Agarwal,21,Male,2022,Cybersecurity,73.4,73.1,77.6,77.0,5.1,4.5,2,156,1,1,3,Internship,2.24,Tier 3
STU03018,Tarun Rastogi,26,Male,2024,MERN,69.9,55.1,53.8,53.9,5.4,5.1,4,186,0,0,0,Internship,2.32,Tier 3
STU03019,Kabir Gandhi,26,Female,2024,Data Science,74.6,68.9,69.6,62.7,6.8,7.4,1,152,1,1,0,Internship,2.14,Tier 3
STU03020,Rajan Garg,27,Female,2024,DevOps,64.8,77.5,84.1,87.3,5.6,5.9,1,119,1,1,0,Internship,2.5,Tier 3
STU03021,Kajal Ghosh,19,Female,2023,Cybersecurity,81.1,69.1,57.9,70.6,6.4,5.6,0,93,1,1,0,Job,7.47,Tier 2
STU03022,Vishal Batra,22,Female,2022,Data Science,78.2,79.8,74.4,76.1,8.8,7.2,0,97,1,1,0,Job,8.65,Tier 1
STU03023,Kavya Goyal,24,Female,2024,Cybersecurity,44.1,33.6,22.9,34.4,4.1,4.5,0,78,2,0,2,No Job,0.0,Not Placed
STU03024,Sneha Goyal,25,Female,2022,MERN,79.5,70.0,53.2,62.9,5.7,6.9,3,206,4,1,1,Internship,1.94,Tier 3
STU03025,Pankaj Batra,23,Male,2022,QA,69.2,53.5,51.3,40.7,4.4,3.9,1,86,0,0,3,No Job,0.0,Not Placed
STU03026,Lakshmi Mehta,25,Male,2023,DevOps,47.6,38.8,41.9,36.4,3.7,4.3,0,28,1,0,0,No Job,0.0,Not Placed
STU03027,Gaurav Rastogi,26,Female,2024,Data Science,61.1,68.5,57.8,65.0,5.5,6.0,1,150,1,0,0,No Job,0.0,Not Placed
STU03028,Vinay Arora,24,Male,2022,DevOps,79.4,63.8,60.0,49.4,4.3,5.9,1,150,1,0,2,No Job,0.0,Not Placed
STU03029,Harsha Bansal,22,Female,2023,MERN,68.4,53.1,41.8,38.6,4.9,6.1,5,119,2,1,2,No Job,0.0,Not Placed
STU03030,Anand Kumar,19,Male,2023,Data Science,68.4,60.9,64.5,47.9,4.5,5.3,1,95,3,0,0,Job,7.29,Tier 2
STU03031,Arjun Varma,23,Female,2024,QA,69.4,69.2,60.0,53.5,4.9,6.5,0,112,3,0,0,Internship,1.51,Tier 3
STU03032,Harsha Desai,22,Male,2023,Data Science,54.1,41.4,48.9,35.4,3.0,4.5,2,76,0,1,0,No Job,0.0,Not Placed
STU03033,Vaibhav Yadav,23,Male,2022,MERN,76.7,71.7,66.7,76.2,4.9,6.0,3,145,1,0,0,Job,6.85,Tier 2
STU03034,Pranav Chopra,22,Male,2022,Data Science,52.1,38.8,29.2,45.2,5.4,4.6,1,77,1,0,3,No Job,0.0,Not Placed
STU03035,Rajesh Verma,27,Male,2023,Data Science,65.3,64.5,60.5,55.0,4.9,4.8,2,159,1,0,0,Job,7.35,Tier 2
STU03036,Vaibhav Trivedi,21,Female,2022,MERN,57.6,37.1,41.2,37.2,3.1,3.5,0,58,3,0,3,No Job,0.0,Not Placed
STU03037,Neha Goyal,21,Male,2022,Data Science,84.4,78.5,76.9,65.8,7.5,6.4,1,166,0,0,0,No Job,0.0,Not Placed
STU03038,Tarun Pillai,25,Female,2023,Cybersecurity,80.9,71.2,63.2,78.1,6.6,5.9,3,195,2,1,3,No Job,0.0,Not Placed
STU03039,Renu Singh,20,Male,2023,Data Science,74.2,79.8,88.6,80.2,6.9,7.2,0,148,1,1,0,Job,8.7,Tier 1
STU03040,Ashu Bhatt,27,Male,2024,Cybersecurity,52.7,34.3,29.0,21.3,3.0,2.7,0,32,3,0,0,No Job,0.0,Not Placed
STU03041,Sonam Sinha,26,Male,2022,Data Science,69.6,56.9,51.4,75.5,7.1,6.8,2,150,0,0,0,Job,7.74,Tier 2
STU03042,Nitin Roy,24,Male,2023,Data Science,64.7,53.8,48.8,49.3,5.4,5.1,1,105,1,0,0,No Job,0.0,Not Placed
STU03043,Krishna Yadav,27,Male,2023,MERN,42.7,24.1,26.2,40.8,2.7,2.6,2,35,0,0,1,No Job,0.0,Not Placed
STU03044,Deepak Bhatt,21,Male,2022,Figma Designer,69.5,56.3,55.0,60.0,6.4,5.0,0,77,1,1,0,Job,4.25,Tier 3
STU03045,Sourabh Chauhan,22,Female,2023,Cybersecurity,82.0,76.1,55.8,66.7,5.3,7.2,3,138,2,0,1,Job,6.5,Tier 2
STU03046,Nandini Verma,25,Female,2022,QA,77.5,82.1,90.7,69.0,6.7,6.6,2,182,0,1,0,Internship,2.34,Tier 2
STU03047,Akash Patel,19,Female,2024,Data Science,61.1,54.9,47.0,47.2,3.4,6.5,0,73,2,0,0,No Job,0.0,Not Placed
STU03048,Deepak Chauhan,19,Female,2023,QA,77.3,67.9,61.6,50.2,4.4,5.3,0,98,2,0,0,Job,6.0,Tier 2
STU03049,Ishaan Trivedi,19,Male,2023,Data Science,66.6,57.6,62.5,53.8,5.5,6.9,5,116,0,0,0,Internship,1.59,Tier 3
STU03050,Ashu Ghosh,26,Male,2022,Data Science,58.9,44.4,50.4,48.0,1.8,6.2,1,93,2,0,0,Job,7.09,Tier 2
STU03051,Kavya Rastogi,24,Male,2022,Cybersecurity,65.1,53.2,54.2,59.7,3.8,5.2,0,81,3,0,0,No Job,0.0,Not Placed
STU03052,Ravi Shukla,21,Male,2023,MERN,76.9,66.3,51.4,59.4,5.8,4.8,0,129,0,1,0,Job,6.5,Tier 2
STU03053,Renu Joshi,25,Female,2023,Figma Designer,56.4,57.5,54.1,66.7,5.9,4.3,0,80,0,0,0,Job,5.1,Tier 3
STU03054,Amar Bansal,24,Female,2022,Data Science,68.9,65.6,48.6,41.8,5.3,4.7,1,95,1,0,0,No Job,0.0,Not Placed
STU03055,Vidya Dubey,23,Female,2022,Figma Designer,58.7,52.6,44.9,40.0,5.5,5.0,3,58,0,0,1,No Job,0.0,Not Placed
STU03056,Krishna Gupta,21,Female,2023,Cybersecurity,46.0,24.9,20.0,27.7,3.1,2.9,0,20,2,0,1,No Job,0.0,Not Placed
STU03057,Surbhi Batra,22,Male,2023,DevOps,65.1,66.6,72.6,49.5,8.0,4.6,1,134,0,0,2,Internship,1.49,Tier 3
STU03058,Parth Batra,19,Male,2022,Data Science,55.9,43.8,46.8,34.7,2.9,4.7,2,106,0,0,1,Job,5.14,Tier 3
STU03059,Sahil Tiwari,27,Male,2023,MERN,73.7,69.7,70.5,73.2,5.8,5.6,2,182,1,1,0,Job,6.96,Tier 2
STU03060,Saloni Bhatt,23,Other,2023,Figma Designer,70.4,71.7,60.4,77.4,7.2,5.8,0,122,2,0,0,Internship,1.32,Tier 3
STU03061,Ishaan Kaur,20,Female,2023,MERN,91.8,93.7,98.5,83.2,8.0,7.0,0,217,2,1,0,Job,8.92,Tier 1
STU03062,Rajan Shah,27,Female,2023,Cybersecurity,70.3,73.5,63.7,58.7,4.8,5.7,0,103,1,1,0,Internship,2.5,Tier 2
STU03063,Bhavna Agarwal,25,Male,2023,Figma Designer,76.5,68.3,48.5,65.7,5.9,6.3,0,109,1,0,0,Internship,1.17,Tier 2
STU03064,Sandeep Kaur,26,Male,2022,MERN,75.4,71.5,63.7,51.6,5.2,7.1,4,164,2,0,0,Internship,1.3,Tier 3
STU03065,Yash Dubey,21,Male,2022,DevOps,63.8,63.9,62.2,56.3,4.9,4.3,2,99,1,0,1,Job,6.87,Tier 2
STU03066,Rohit Trivedi,25,Female,2023,Cybersecurity,74.9,77.7,57.6,70.1,8.1,5.9,1,137,2,0,0,Job,8.58,Tier 1
STU03067,Aditya Desai,19,Male,2023,Data Science,59.7,60.1,51.1,65.0,5.8,5.7,3,132,3,0,0,No Job,0.0,Not Placed
STU03068,Nitin Dutta,24,Male,2023,Data Science,60.9,57.8,59.7,62.7,6.2,5.8,1,131,0,0,0,Internship,1.25,Tier 3
STU03069,Sara Garg,24,Male,2024,DevOps,66.2,59.9,51.9,52.4,5.4,4.2,1,91,0,0,1,No Job,0.0,Not Placed
STU03070,Swati Iyer,24,Female,2024,MERN,52.9,46.2,28.2,40.3,2.4,4.8,0,0,1,0,0,No Job,0.0,Not Placed
STU03071,Yogesh Tiwari,21,Male,2022,Cybersecurity,68.8,61.1,62.9,63.6,5.0,6.0,2,118,3,0,3,Internship,1.09,Tier 3
STU03072,Ravi Khanna,24,Female,2024,Data Science,42.3,20.0,20.0,15.0,2.2,4.0,2,42,3,0,0,No Job,0.0,Not Placed
STU03073,Renu Jain,21,Male,2023,Figma Designer,68.5,60.5,57.2,64.7,6.5,5.9,3,149,0,1,2,Job,5.15,Tier 3
STU03074,Manish Bhatt,27,Male,2022,Data Science,83.3,88.3,79.1,80.0,7.2,5.8,1,165,1,1,0,Job,7.72,Tier 2
STU03075,Manish Khanna,25,Male,2024,Cybersecurity,70.0,57.7,76.5,57.0,5.3,5.3,0,159,2,1,0,Internship,1.61,Tier 2
STU03076,Harsh Malhotra,22,Female,2024,DevOps,49.3,39.9,34.1,40.2,3.3,3.1,1,32,3,0,0,No Job,0.0,Not Placed
STU03077,Gaurav Roy,21,Female,2024,Data Science,89.6,86.3,76.2,92.1,7.2,8.0,5,193,0,1,1,Job,8.32,Tier 1
STU03078,Vinay Malhotra,24,Male,2022,Data Science,85.3,81.6,82.0,81.4,5.9,6.9,0,153,1,0,0,Job,9.14,Tier 1
STU03079,Renu Garg,27,Male,2022,QA,66.0,57.4,58.9,58.6,5.4,4.2,0,88,1,0,2,No Job,0.0,Not Placed
STU03080,Vidya Pillai,21,Female,2023,Figma Designer,81.1,78.8,77.8,72.5,8.2,7.9,0,153,0,0,0,Job,5.97,Tier 2
STU03081,Khushi Malhotra,26,Female,2023,MERN,81.2,85.4,83.5,78.1,7.0,6.3,3,190,3,1,0,Internship,2.24,Tier 2
STU03082,Rohan Shah,24,Male,2022,DevOps,64.5,43.9,31.8,42.3,4.9,5.1,0,45,0,0,0,No Job,0.0,Not Placed
STU03083,Manisha Roy,22,Male,2024,MERN,43.4,44.1,30.4,34.3,2.0,3.9,0,44,2,0,1,No Job,0.0,Not Placed
STU03084,Anish Shah,23,Female,2023,Data Science,74.1,64.4,63.5,67.2,5.7,6.4,5,163,0,0,0,Job,7.33,Tier 2
STU03085,Ritesh Dubey,21,Female,2023,Cybersecurity,40.0,20.0,20.0,15.0,1.0,1.0,2,0,4,0,1,No Job,0.0,Not Placed
STU03086,Sanjana Kapoor,20,Female,2023,QA,51.5,49.3,53.1,67.9,3.0,5.2,0,56,1,0,0,Internship,0.81,Tier 3
STU03087,Sanjay Yadav,27,Female,2023,MERN,60.9,47.2,24.4,44.0,3.6,3.8,0,44,1,0,0,No Job,0.0,Not Placed
